provincia_iso,provincia,dia,mes,año,num_casos
MU,Murcia,06,09,2020,306
,Navarra,06,09,2020,192
O,Asturias,06,09,2020,30
OR,Ourense,06,09,2020,32
P,Palencia,06,09,2020,48
PM,Islas Baleares,06,09,2020,111
PO,Pontevedra,06,09,2020,55
S,Cantabria,06,09,2020,159
SA,Salamanca,06,09,2020,93
SE,Sevilla,06,09,2020,121
SG,Segovia,06,09,2020,28
SO,Soria,06,09,2020,11
SS,Guipuzcoa,06,09,2020,189
T,Tarragona,06,09,2020,50
TE,Teruel,06,09,2020,34
TF,Santa Cruz de Tenerife,06,09,2020,42
TO,Toledo,06,09,2020,190
V,Valencia,06,09,2020,196
VA,Valladolid,06,09,2020,125
VI,Alava,06,09,2020,90
Z,Zaragoza,06,09,2020,200
ZA,Zamora,06,09,2020,46
A,Alicante,07,09,2020,229
AB,Albacete,07,09,2020,53
AL,Almeria,07,09,2020,105
AV,Avila,07,09,2020,39
B,Barcelona,07,09,2020,781
BA,Badajoz,07,09,2020,83
BI,Bizkaia,07,09,2020,326
BU,Burgos,07,09,2020,59
C,A Coruña,07,09,2020,134
CA,Cadiz,07,09,2020,87
CC,Caceres,07,09,2020,44
CE,Ceuta,07,09,2020,6
CO,Cordoba,07,09,2020,42
CR,Ciudad Real,07,09,2020,146
CS,Castellon,07,09,2020,61
CU,Cuenca,07,09,2020,43
GC,Las Palmas,07,09,2020,152
GI,Girona,07,09,2020,96
GR,Granada,07,09,2020,104
GU,Guadalajara,07,09,2020,86
H,Huelva,07,09,2020,26
HU,Huesca,07,09,2020,52
J,Jaen,07,09,2020,54
L,Lleida,07,09,2020,45
LE,Leon,07,09,2020,25
LO,La Rioja,07,09,2020,101
LU,Lugo,07,09,2020,26
M,Madrid,07,09,2020,3020
MA,Malaga,07,09,2020,236
ME,Melilla,07,09,2020,16
MU,Murcia,07,09,2020,383
